id,name,status,species,type,gender,origin_id,origin_name,origin_url,location_id,location_name,location_url,image_url,image_file,episode_ids,episode_urls,url,created
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,53,Mr. Meeseeks Box,https://rickandmortyapi.com/api/location/53,77,Earth (Fascist Dimension),https://rickandmortyapi.com/api/location/77,https://rickandmortyapi.com/api/character/avatar/242.jpeg,images/characters/242-mr-meeseeks.jpeg,5|10|13|29|32,https://rickandmortyapi.com/api/episode/5|https://rickandmortyapi.com/api/episode/10|https://rickandmortyapi.com/api/episode/13|https://rickandmortyapi.com/api/episode/29|https://rickandmortyapi.com/api/episode/32,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z
243,Mr. Needful,Alive,Humanoid,The Devil,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/243.jpeg,images/characters/243-mr-needful.jpeg,9,https://rickandmortyapi.com/api/episode/9,https://rickandmortyapi.com/api/character/243,2017-12-30T17:54:06.996Z
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/244.jpeg,images/characters/244-mr-poopybutthole.jpeg,15|21|29|30|31|34|51,https://rickandmortyapi.com/api/episode/15|https://rickandmortyapi.com/api/episode/21|https://rickandmortyapi.com/api/episode/29|https://rickandmortyapi.com/api/episode/30|https://rickandmortyapi.com/api/episode/31|https://rickandmortyapi.com/api/episode/34|https://rickandmortyapi.com/api/episode/51,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z
245,Mrs. Lipkip,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/245.jpeg,images/characters/245-mrs-lipkip.jpeg,30,https://rickandmortyapi.com/api/episode/30,https://rickandmortyapi.com/api/character/245,2017-12-30T18:05:59.999Z
246,Mrs. Pancakes,Alive,Human,,Female,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,18,Mr. Goldenfold's dream,https://rickandmortyapi.com/api/location/18,https://rickandmortyapi.com/api/character/avatar/246.jpeg,images/characters/246-mrs-pancakes.jpeg,2|27,https://rickandmortyapi.com/api/episode/2|https://rickandmortyapi.com/api/episode/27,https://rickandmortyapi.com/api/character/246,2017-12-30T18:09:39.304Z
247,Amy Poopybutthole,Alive,Poopybutthole,,Female,,unknown,,,unknown,,https://rickandmortyapi.com/api/character/avatar/247.jpeg,images/characters/247-amy-poopybutthole.jpeg,31,https://rickandmortyapi.com/api/episode/31,https://rickandmortyapi.com/api/character/247,2017-12-30T18:10:48.293Z
248,Mrs. Refrigerator,Dead,Alien,Parasite,Female,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/248.jpeg,images/characters/248-mrs-refrigerator.jpeg,15,https://rickandmortyapi.com/api/episode/15,https://rickandmortyapi.com/api/character/248,2017-12-30T18:12:38.369Z
249,Mrs. Sanchez,unknown,Human,,Female,,unknown,,,unknown,,https://rickandmortyapi.com/api/character/avatar/249.jpeg,images/characters/249-mrs-sanchez.jpeg,1|6|14|30,https://rickandmortyapi.com/api/episode/1|https://rickandmortyapi.com/api/episode/6|https://rickandmortyapi.com/api/episode/14|https://rickandmortyapi.com/api/episode/30,https://rickandmortyapi.com/api/character/249,2017-12-30T18:18:10.965Z
250,Mrs. Sullivan,Dead,Human,Cat controlled dead lady,Female,23,Earth (C-500A),https://rickandmortyapi.com/api/location/23,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/250.jpeg,images/characters/250-mrs-sullivan.jpeg,8,https://rickandmortyapi.com/api/episode/8,https://rickandmortyapi.com/api/character/250,2017-12-30T18:24:49.372Z
251,Nancy,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/251.jpeg,images/characters/251-nancy.jpeg,6|9|11|25|29|36,https://rickandmortyapi.com/api/episode/6|https://rickandmortyapi.com/api/episode/9|https://rickandmortyapi.com/api/episode/11|https://rickandmortyapi.com/api/episode/25|https://rickandmortyapi.com/api/episode/29|https://rickandmortyapi.com/api/episode/36,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z
252,Noob-Noob,Alive,Poopybutthole,,Male,,unknown,,54,Vindicator's Base,https://rickandmortyapi.com/api/location/54,https://rickandmortyapi.com/api/character/avatar/252.jpeg,images/characters/252-noob-noob.jpeg,25,https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/252,2017-12-31T12:57:37.849Z
253,Numbericon,unknown,Alien,Numbericon,unknown,,unknown,,43,Alphabetrium,https://rickandmortyapi.com/api/location/43,https://rickandmortyapi.com/api/character/avatar/253.jpeg,images/characters/253-numbericon.jpeg,16,https://rickandmortyapi.com/api/episode/16,https://rickandmortyapi.com/api/character/253,2017-12-31T13:04:01.585Z
254,Octopus Man,Alive,Humanoid,Octopus-Person,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/254.jpeg,images/characters/254-octopus-man.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/254,2017-12-31T13:06:35.982Z
255,Orthodox Jew,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/255.jpeg,images/characters/255-orthodox-jew.jpeg,16,https://rickandmortyapi.com/api/episode/16,https://rickandmortyapi.com/api/character/255,2017-12-31T13:19:29.825Z
256,Pat Gueterman,Dead,Robot,,Male,,unknown,,35,Planet Squanch,https://rickandmortyapi.com/api/location/35,https://rickandmortyapi.com/api/character/avatar/256.jpeg,images/characters/256-pat-gueterman.jpeg,21,https://rickandmortyapi.com/api/episode/21,https://rickandmortyapi.com/api/character/256,2017-12-31T13:23:08.567Z
257,Paul Fleishman,Alive,Human,,Male,,unknown,,44,Jerryboree,https://rickandmortyapi.com/api/location/44,https://rickandmortyapi.com/api/character/avatar/257.jpeg,images/characters/257-paul-fleishman.jpeg,13,https://rickandmortyapi.com/api/episode/13,https://rickandmortyapi.com/api/character/257,2017-12-31T13:23:47.704Z
258,Pawnshop Clerk,Alive,Alien,,Male,,unknown,,55,Pawn Shop Planet,https://rickandmortyapi.com/api/location/55,https://rickandmortyapi.com/api/character/avatar/258.jpeg,images/characters/258-pawnshop-clerk.jpeg,7,https://rickandmortyapi.com/api/episode/7,https://rickandmortyapi.com/api/character/258,2017-12-31T13:30:33.611Z
259,Pencilvester,Dead,Alien,Parasite,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/259.jpeg,images/characters/259-pencilvester.jpeg,15,https://rickandmortyapi.com/api/episode/15,https://rickandmortyapi.com/api/character/259,2017-12-31T13:33:48.488Z
260,Phillip Jacobs,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/260.jpeg,images/characters/260-phillip-jacobs.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/260,2017-12-31T13:34:58.839Z
261,Photography Cyborg,unknown,Robot,,Male,,unknown,,35,Planet Squanch,https://rickandmortyapi.com/api/location/35,https://rickandmortyapi.com/api/character/avatar/261.jpeg,images/characters/261-photography-cyborg.jpeg,21,https://rickandmortyapi.com/api/episode/21,https://rickandmortyapi.com/api/character/261,2017-12-31T13:38:53.640Z
262,Photography Raptor,Dead,Alien,Parasite,unknown,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/262.jpeg,images/characters/262-photography-raptor.jpeg,15,https://rickandmortyapi.com/api/episode/15,https://rickandmortyapi.com/api/character/262,2017-12-31T13:40:32.312Z
263,Pibbles Bodyguard,Alive,Alien,Hairy alien,Male,,unknown,,16,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/location/16,https://rickandmortyapi.com/api/character/avatar/263.jpeg,images/characters/263-pibbles-bodyguard.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/263,2017-12-31T13:43:30.513Z
264,Pichael Thompson,Alive,Humanoid,Conjoined twin,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/264.jpeg,images/characters/264-pichael-thompson.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/264,2017-12-31T13:44:43.176Z
265,Pickle Rick,Alive,unknown,Pickle,Male,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/265.jpeg,images/characters/265-pickle-rick.jpeg,24,https://rickandmortyapi.com/api/episode/24,https://rickandmortyapi.com/api/character/265,2017-12-31T13:47:10.617Z
266,Piece of Toast,Alive,unknown,Bread,Genderless,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/266.jpeg,images/characters/266-piece-of-toast.jpeg,8|17,https://rickandmortyapi.com/api/episode/8|https://rickandmortyapi.com/api/episode/17,https://rickandmortyapi.com/api/character/266,2017-12-31T13:48:58.850Z
267,Plumber Rick,Alive,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/267.jpeg,images/characters/267-plumber-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/267,2017-12-31T13:50:57.337Z
268,Poncho,Dead,Human,,Male,,unknown,,5,Anatomy Park,https://rickandmortyapi.com/api/location/5,https://rickandmortyapi.com/api/character/avatar/268.jpeg,images/characters/268-poncho.jpeg,3,https://rickandmortyapi.com/api/episode/3,https://rickandmortyapi.com/api/character/268,2017-12-31T13:53:25.411Z
269,Presidentress of The Mega Gargantuans,Alive,Humanoid,Mega Gargantuan,Female,56,Mega Gargantuan Kingdom,https://rickandmortyapi.com/api/location/56,56,Mega Gargantuan Kingdom,https://rickandmortyapi.com/api/location/56,https://rickandmortyapi.com/api/character/avatar/269.jpeg,images/characters/269-presidentress-of-the-mega-gargantuans.jpeg,31,https://rickandmortyapi.com/api/episode/31,https://rickandmortyapi.com/api/character/269,2017-12-31T14:01:44.995Z
270,Prince Nebulon,Dead,Alien,Zigerion,Male,,unknown,,46,Zigerion's Base,https://rickandmortyapi.com/api/location/46,https://rickandmortyapi.com/api/character/avatar/270.jpeg,images/characters/270-prince-nebulon.jpeg,4,https://rickandmortyapi.com/api/episode/4,https://rickandmortyapi.com/api/character/270,2017-12-31T14:05:24.406Z
271,Principal Vagina,Alive,Cronenberg,,Male,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,1,Earth (C-137),https://rickandmortyapi.com/api/location/1,https://rickandmortyapi.com/api/character/avatar/271.jpeg,images/characters/271-principal-vagina.jpeg,1|5|6,https://rickandmortyapi.com/api/episode/1|https://rickandmortyapi.com/api/episode/5|https://rickandmortyapi.com/api/episode/6,https://rickandmortyapi.com/api/character/271,2017-12-31T14:08:43.602Z
272,Principal Vagina,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/272.jpeg,images/characters/272-principal-vagina.jpeg,9|16|18|24|27|29,https://rickandmortyapi.com/api/episode/9|https://rickandmortyapi.com/api/episode/16|https://rickandmortyapi.com/api/episode/18|https://rickandmortyapi.com/api/episode/24|https://rickandmortyapi.com/api/episode/27|https://rickandmortyapi.com/api/episode/29,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z
273,Purge Planet Ruler,Dead,Alien,Cat-Person,Male,9,Purge Planet,https://rickandmortyapi.com/api/location/9,9,Purge Planet,https://rickandmortyapi.com/api/location/9,https://rickandmortyapi.com/api/character/avatar/273.jpeg,images/characters/273-purge-planet-ruler.jpeg,20,https://rickandmortyapi.com/api/episode/20,https://rickandmortyapi.com/api/character/273,2017-12-31T14:13:54.909Z
274,Quantum Rick,unknown,Human,,Male,,unknown,,126,Rick's Memories,https://rickandmortyapi.com/api/location/126,https://rickandmortyapi.com/api/character/avatar/274.jpeg,images/characters/274-quantum-rick.jpeg,10|22|51,https://rickandmortyapi.com/api/episode/10|https://rickandmortyapi.com/api/episode/22|https://rickandmortyapi.com/api/episode/51,https://rickandmortyapi.com/api/character/274,2017-12-31T14:15:28.051Z
275,Randy Dicknose,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/275.jpeg,images/characters/275-randy-dicknose.jpeg,19,https://rickandmortyapi.com/api/episode/19,https://rickandmortyapi.com/api/character/275,2017-12-31T14:16:45.776Z
276,Rat Boss,Dead,Animal,Rat,unknown,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/276.jpeg,images/characters/276-rat-boss.jpeg,24,https://rickandmortyapi.com/api/episode/24,https://rickandmortyapi.com/api/character/276,2017-12-31T14:17:21.782Z
277,Real Fake Doors Salesman,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/277.jpeg,images/characters/277-real-fake-doors-salesman.jpeg,8,https://rickandmortyapi.com/api/episode/8,https://rickandmortyapi.com/api/character/277,2017-12-31T14:18:30.570Z
278,Regional Manager Rick,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/278.jpeg,images/characters/278-regional-manager-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/278,2017-12-31T14:19:36.487Z
279,Regular Legs,Alive,Human,,Male,,unknown,,6,Interdimensional Cable,https://rickandmortyapi.com/api/location/6,https://rickandmortyapi.com/api/character/avatar/279.jpeg,images/characters/279-regular-legs.jpeg,8,https://rickandmortyapi.com/api/episode/8,https://rickandmortyapi.com/api/character/279,2017-12-31T14:20:31.936Z
280,Reverse Giraffe,Dead,Alien,Parasite,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/280.jpeg,images/characters/280-reverse-giraffe.jpeg,15,https://rickandmortyapi.com/api/episode/15,https://rickandmortyapi.com/api/character/280,2017-12-31T14:22:46.285Z
281,Reverse Rick Outrage,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/281.jpeg,images/characters/281-reverse-rick-outrage.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/281,2017-12-31T14:23:53.056Z
282,Revolio Clockberg Jr.,unknown,Alien,Gear-Person,Male,57,Gear World,https://rickandmortyapi.com/api/location/57,57,Gear World,https://rickandmortyapi.com/api/location/57,https://rickandmortyapi.com/api/character/avatar/282.jpeg,images/characters/282-revolio-clockberg-jr.jpeg,11|13|25,https://rickandmortyapi.com/api/episode/11|https://rickandmortyapi.com/api/episode/13|https://rickandmortyapi.com/api/episode/25,https://rickandmortyapi.com/api/character/282,2017-12-31T19:21:17.351Z
283,Rick D. Sanchez III,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/283.jpeg,images/characters/283-rick-d-sanchez-iii.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/283,2017-12-31T19:23:53.188Z
284,Rick Guilt Rick,unknown,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/284.jpeg,images/characters/284-rick-guilt-rick.jpeg,28,https://rickandmortyapi.com/api/episode/28,https://rickandmortyapi.com/api/character/284,2017-12-31T19:25:18.205Z
285,Rick Prime,Dead,Human,,Male,,unknown,,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/285.jpeg,images/characters/285-rick-prime.jpeg,22|51,https://rickandmortyapi.com/api/episode/22|https://rickandmortyapi.com/api/episode/51,https://rickandmortyapi.com/api/character/285,2017-12-31T19:45:46.470Z
286,Rick D-99,Dead,Human,,Male,58,Earth (D-99),https://rickandmortyapi.com/api/location/58,3,Citadel of Ricks,https://rickandmortyapi.com/api/location/3,https://rickandmortyapi.com/api/character/avatar/286.jpeg,images/characters/286-rick-d-99.jpeg,22,https://rickandmortyapi.com/api/episode/22,https://rickandmortyapi.com/api/character/286,2017-12-31T19:49:55.181Z
